"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000141337",16.6542313796471,3.49999728143249,0.841863725447309,12.0075978104671,0.00246935349570209,0.0226024473152215,"ARSG"
"ENSG00000179008",2.62447124985824,3.49863568496255,1.23861383633331,11.6389870711114,0.00296910851194039,0.0254262786900145,"C14orf39"
"ENSG00000188883",1.35715873038058,3.49764310402702,0.976372274973767,10.015724015485,0.00668518090313166,0.0416355675888714,"KLRG2"
"ENSG00000271918",1.30636251907878,3.49690685817482,1.01799532119855,11.9284970360399,0.00256897442016901,0.0232871692610093,NA
"ENSG00000259595",9.22764017224677,3.49455945264683,1.04942240343049,10.1241965316453,0.00633225880135164,0.0404909246159375,NA
"ENSG00000135424",3.64606396705335,3.49326692162442,0.717544769047977,15.9544232883409,0.000343195039484835,0.00644222008156261,"ITGA7"
"ENSG00000100461",2.77805613880541,3.49262453138165,0.848492972335836,12.0236619769289,0.0024495988844436,0.0225154307119642,"RBM23"
"ENSG00000284292",1.74724357788802,3.4924121847736,0.956287340929941,10.9466195843378,0.0041973168957952,0.031512316978742,NA
"ENSG00000101868",2.20784293920986,3.49141917177303,0.806530779567574,14.9393619093497,0.000570110158846009,0.00895230066361144,"POLA1"
"ENSG00000179912",2.71233502481888,3.49065189088544,0.902173885891129,10.3483070890213,0.00566100667668332,0.0380116584679317,"R3HDM2"
"ENSG00000077274",2.69538234762588,3.49023349925634,1.36418272180393,9.41343679314011,0.00903437623038719,0.0497701789984797,"CAPN6"
"ENSG00000264443",10.900481762606,3.48831141216268,0.962147545333991,9.85221482119118,0.00725468791148836,0.0436101322305521,NA
"ENSG00000283122",4.09643363458546,3.48614520606061,0.581621574860512,27.7384847731408,9.47686214761141e-07,7.131785787877e-05,"HYMAI"
"ENSG00000261513",0.983354007535169,3.48025569326742,0.86005658933203,12.2616993645359,0.00217473234394771,0.020863307164968,NA
"ENSG00000164530",2.82595687023544,3.48018419482933,1.32382859474423,12.9199737447378,0.00156481625258983,0.0170293850571747,"PI16"
"ENSG00000010539",3.00730607937236,3.47928988859854,0.870328734362444,17.3436600009391,0.000171345255242681,0.0040141588871391,"ZNF200"
"ENSG00000128829",8.73104908291687,3.47890504726618,0.843671919875709,20.553700722353,3.44207712233103e-05,0.00120636242812133,"EIF2AK4"
"ENSG00000129514",2.80042346898676,3.47801199580271,0.772462325410312,14.3427702429759,0.000768257863436784,0.0108371228587714,"FOXA1"
"ENSG00000161960",2.30955129053242,3.47779524269207,0.884543419820425,14.8344678543914,0.000600808729878854,0.00923439544940966,"EIF4A1"
"ENSG00000153339",18.2722010112959,3.47765526377234,1.01446880914143,38.8388535907021,3.68341032427531e-09,7.25644933777785e-07,"TRAPPC8"
"ENSG00000159784",4.04428259081152,3.476723853345,0.844553497563215,13.6059197863518,0.00111048336644914,0.0138068630484904,"FAM131B"
"ENSG00000119203",1.38497442939712,3.47584251862065,1.13039564787278,9.45640510506303,0.00884235042465759,0.0492050431374214,"CPSF3"
"ENSG00000170248",16.8366165928129,3.47560099737391,1.22190983948738,34.7068497331167,2.90739030786085e-08,3.77109796517171e-06,"PDCD6IP"
"ENSG00000171790",1.18736074553466,3.47521190044793,1.14359214744646,10.1292642002863,0.00631623421706886,0.0404909246159375,"SLFNL1"
"ENSG00000180769",3.92026577172972,3.47513952782312,0.940279137703264,10.2241622633617,0.00602353410260275,0.0394011738716377,"WDFY3-AS2"
"ENSG00000118680",16.2114787232426,3.47383702943352,1.49264814577922,30.9796239241717,1.87439077921372e-07,1.79066050847759e-05,"MYL12B"
"ENSG00000226051",2.66552258721158,3.47333984387889,1.06651871754155,13.6593812815087,0.00108119254278131,0.0136035850374866,"ZNF503-AS1"
"ENSG00000215908",4.21133281806422,3.467486358791,1.07302974493326,10.9593961210443,0.00417058877320871,0.0313934228557558,NA
"ENSG00000244754",23.204745866311,3.46642626803826,0.961129527968444,27.420690865439,1.11089403186043e-06,7.9834249478835e-05,"N4BP2L2"
"ENSG00000116984",4.68074931319924,3.46506704319698,0.972529315453577,16.87222242225,0.000216891959450536,0.0047531515399366,"MTR"
"ENSG00000132334",3.47071926771794,3.4643109577819,0.838485122098436,13.6867091946249,0.00106651964803365,0.0135041702101023,"PTPRE"
"ENSG00000111087",2.64111670564448,3.46310448502616,0.800116235420856,19.5528420771286,5.67746270694351e-05,0.00178303622099561,"GLI1"
"ENSG00000139112",2.76994707356198,3.46297513108161,1.0364477145917,13.1414061720554,0.00140081217435655,0.0158819742685957,"GABARAPL1"
"ENSG00000134247",2.41927633897157,3.46289374314507,0.784101585281134,11.5595586182574,0.0030893971347541,0.0261337443732062,"PTGFRN"
"ENSG00000166847",2.77464022001647,3.45842200895272,1.10748261613386,16.3521033812032,0.000281310451014282,0.00561003366935231,"DCTN5"
"ENSG00000204422",8.7619476121259,3.45736057883391,0.994649814355013,14.5934341306801,0.000677760169203655,0.0100120238328473,NA
"ENSG00000151726",5.10220881,3.45688840936789,0.992206995622197,14.6994867533837,0.000642757285693794,0.00966498561353327,"ACSL1"
"ENSG00000240103",2.13653306191881,3.45601101468712,0.943794797317359,18.7329085617444,8.55461740118517e-05,0.00242674192786542,NA
"ENSG00000183454",7.77735495620782,3.45513243861634,0.837043741223262,17.7730129754259,0.0001382417646719,0.00340356344687576,"GRIN2A"
"ENSG00000122034",2.89542968643521,3.45442249392516,0.885928232408333,11.0587443392058,0.00396847983939841,0.0304536447127283,"GTF3A"
"ENSG00000129636",5.55443030621176,3.45353224594717,0.90630612594152,13.7932636881641,0.00101118553032665,0.0129786435646271,"ITFG1"
"ENSG00000160593",3.69330275127057,3.45130512756355,0.999316291414102,10.4177806892416,0.00546773762704706,0.0370954365845295,"JAML"
"ENSG00000140961",2.38634474618297,3.45117647588409,0.911392737026381,11.6830906686793,0.00290435096286862,0.0250059445556427,"OSGIN1"
"ENSG00000091844",1.67463268456718,3.4487607414861,1.15298816623587,11.5178118449751,0.00315456104542055,0.0265046114508738,"RGS17"
"ENSG00000160179",2.71978782876497,3.44403018522636,0.850296653661974,12.6885037637394,0.00175681655753042,0.018333870056979,"ABCG1"
"ENSG00000143756",1.32449620538243,3.44339694071921,0.977829940959856,10.1941029881301,0.00611474938661794,0.0397371534476997,"FBXO28"
"ENSG00000166507",2.77610532509452,3.44186779367541,0.844369739428506,12.423126623671,0.00200609885331508,0.0198667294263121,"NDST2"
"ENSG00000177369",9.81843620432256,3.44157085813369,0.865251335616474,11.5505987075591,0.00310326854442165,0.0261923518383724,"FLJ40194"
"ENSG00000143183",2.50587673364335,3.44062707052847,1.1196709090091,11.4401305639103,0.00327949680339208,0.0271515786202996,"TMCO1"
"ENSG00000259198",2.83859106444131,3.43981245986962,0.630296222824976,19.536814486976,5.72314352350983e-05,0.00179080794875491,NA
"ENSG00000095139",8.54841004127148,3.43913007930398,1.19322325781855,22.3233441264491,1.42084732549062e-05,0.000611002647732543,"ARCN1"
"ENSG00000136770",2.93200756025273,3.43880081551337,1.19967515401842,15.7479864842283,0.000380511848402129,0.00692043087325765,"DNAJC1"
"ENSG00000077232",5.56459615697831,3.4383990931897,0.854619101058175,14.3773724428834,0.000755080477680392,0.0107366790917228,"DNAJC10"
"ENSG00000162368",2.63687281773808,3.43810634121034,1.03005074874835,13.7760684552846,0.00101991679591831,0.013038263270898,"CMPK1"
"ENSG00000217455",4.35854429729797,3.4376508486847,1.32695892691781,12.0724310701359,0.0023905889158951,0.0221483481789724,NA
"ENSG00000144057",1.37565890967097,3.4375799372255,1.05426187384022,13.8568869455174,0.000979524338743015,0.0127154851914614,"ST6GAL2"
"ENSG00000224843",2.11027080420416,3.43452865290542,0.866752720837674,16.9638709511845,0.000207177327756155,0.00457834095487094,"LINC00240"
"ENSG00000073464",1.89268656521872,3.43286298434213,0.911367802150778,14.8147313190507,0.000606767021901465,0.00929909804746972,"CLCN4"
"ENSG00000258429",1.40814770694902,3.43016729676794,0.957483645593723,10.0434061814338,0.0065932881740257,0.0413021759026647,"PDF"
"ENSG00000270820",12.954467921094,3.4284558974423,0.897061332959123,11.3788392850391,0.0033815549106959,0.0277089507166114,NA
"ENSG00000204055",6.84839460511811,3.42710002063611,0.814397635028084,13.435441467519,0.00120929137217537,0.0144408941255134,NA
"ENSG00000198758",1.20728067706642,3.42076071641803,1.12943451198816,9.81273068860014,0.00739933354510513,0.0442320702060254,"EPS8L3"
"ENSG00000118432",1.57271204500571,3.4202196591155,0.959614423434746,10.6797111336216,0.00479656344322372,0.0343620894356494,"CNR1"
"ENSG00000231312",2.22280855171929,3.41983053145031,1.05876602479176,11.7153472205374,0.00285788450828362,0.0247441932249609,"MAP4K3-DT"
"ENSG00000246308",2.34461345354689,3.41924929441528,0.698926647237794,16.2321162460631,0.000298703796414704,0.00584552101280086,"LOC101928053"
"ENSG00000090520",4.1785889225618,3.4179992797047,1.0006317524372,9.59959773123359,0.00823140250059522,0.0472557738375301,"DNAJB11"
"ENSG00000166473",9.25327991147705,3.41696902269024,0.72468626760729,23.2773604605724,8.81831075834164e-06,0.000411366461516323,"PKD1L2"
"ENSG00000124795",2.61370951652463,3.41683787167246,0.989243457854636,12.8473112713612,0.0016227133301104,0.017380238893198,"DEK"
"ENSG00000197622",16.6092775261141,3.41614314480691,1.47359396852797,24.3503320035921,5.15694606373178e-06,0.00027333527408896,"CDC42SE1"
"ENSG00000155393",1.405082991689,3.41608552090393,0.887352301051943,16.423428016985,0.000271455046063604,0.00547508698470132,"HEATR3"
"ENSG00000144355",1.24720395946518,3.41531651996141,1.13166845660169,10.3024124391322,0.00579241358866035,0.0385605370960845,"DLX1"
"ENSG00000138764",3.53634762313099,3.41522373403819,0.88051041698178,16.7711085215835,0.000228139274874761,0.00491970726549668,"CCNG2"
"ENSG00000174891",4.26120120867662,3.41484060084185,0.908170315424706,15.6701372550709,0.000395615163907728,0.00706791077825744,"RSRC1"
"ENSG00000224699",10.3166868354344,3.41472315672297,0.880734611921402,16.7142766340393,0.000234715053691927,0.00497957974282048,"LAMTOR5-AS1"
"ENSG00000229089",1.11248163092642,3.41226997086453,1.22591521085475,9.6784198380434,0.00791330373314616,0.0461773400726459,"ANKRD20A8P"
"ENSG00000143153",4.66356690349214,3.41183760254016,1.10719608299771,10.693498829181,0.00476361038218204,0.0342182080312167,"ATP1B1"
"ENSG00000146648",5.57020925671894,3.4106777333443,0.756616708734378,16.4350049153509,0.000269888281267905,0.00547508698470132,"EGFR"
"ENSG00000171102",5.87821880281856,3.40919644673905,0.542707097472743,28.5676560422382,6.26054742792672e-07,5.14849348789396e-05,"OBP2B"
"ENSG00000114124",2.32981570826923,3.40714278750069,1.06506755494947,12.9167943130049,0.00156730584416199,0.0170448516958149,"GRK7"
"ENSG00000227252",2.74095066846148,3.4069785721612,0.905157598195655,10.5951380685575,0.00500374306169868,0.0352191880675035,"LOC105373951"
"ENSG00000249669",2.48829111481277,3.40551731115479,0.720844841322219,20.4390674119543,3.64512901170881e-05,0.00125332733303453,NA
"ENSG00000173253",1.36639503601754,3.40506152359158,1.0066209434039,9.60655005115484,0.00820283850407654,0.0471826817081987,"DMRT2"
"ENSG00000132199",7.18070796782435,3.40236891768861,0.827748380026741,12.6061576840435,0.00183065977920409,0.0188582118045035,"ENOSF1"
"ENSG00000176842",1.48104786664355,3.40189104426198,0.757829419540971,17.5893333304398,0.000151539132624062,0.00365204731402461,"IRX5"
"ENSG00000168263",3.18674645960739,3.39784819194032,1.01108370569805,20.5504524383408,3.44767208665217e-05,0.00120636242812133,"KCNV2"
"ENSG00000183778",7.67373273061663,3.39475342945645,0.889245641897049,18.707794520399,8.66271518137907e-05,0.00243890295505716,"B3GALT5"
"ENSG00000145741",7.00808445755808,3.39435265636915,1.27581678945147,10.4600374484155,0.00535342506307838,0.0367127052976887,"BTF3"
"ENSG00000143858",4.32464773081333,3.39372028751194,1.00236648747727,11.7572123172213,0.00279868347853507,0.0244361011287882,"SYT2"
"ENSG00000132692",3.39948087933822,3.38979777989932,0.80588306253982,17.1612142559147,0.000187710978221027,0.00427209835454816,"BCAN"
"ENSG00000119723",1.78713707017014,3.38865995387424,0.905613565993519,11.3673229212945,0.00340108268717081,0.027800179288643,"COQ6"
"ENSG00000072041",2.3248947163819,3.38682747944694,0.954199448646735,11.8989909770966,0.00260715552648182,0.0235428968494195,"SLC6A15"
"ENSG00000172578",2.60323661649468,3.38612907343107,1.02341940324422,10.1512379988096,0.00624721821817992,0.0402862245161044,"KLHL6"
"ENSG00000187950",2.47526359242226,3.38240426894964,1.39378891127281,10.5328719957971,0.00516197511812129,0.0360096856294303,"OVCH1"
"ENSG00000164941",2.61183658304229,3.38118921213662,0.98792583637439,18.6099722283393,9.09695143998566e-05,0.00250661076465512,"INTS8"
"ENSG00000269514",1.93198200973356,3.37930371794579,1.27490027827746,11.8404456862896,0.00268460186516933,0.023954559646831,NA
"ENSG00000228021",2.36128006484565,3.37586221885377,1.33220029095454,10.6871294962184,0.00477880507466771,0.0343119064632082,"LOC283038"
"ENSG00000152578",6.03252302629853,3.37337258906208,1.19452235786868,11.0294212395676,0.00402709253076696,0.0307857371514469,"GRIA4"
"ENSG00000176771",3.80563297996608,3.37286165551058,1.21665213339635,11.0680480267866,0.00395006196285546,0.03037074147248,"NCKAP5"
"ENSG00000123415",2.8876031173182,3.37189558977444,0.892657270892151,21.5976853414973,2.04231260201146e-05,0.0008185475182478,"SMUG1"
"ENSG00000029725",3.76089615878008,3.37170121006073,0.853803068724073,16.2917841970934,0.00028992389555451,0.00572456167039189,"RABEP1"
"ENSG00000105220",3.34424074953312,3.37116497490828,0.698096985067494,17.1192995435542,0.000191686415878509,0.00432555173822594,"GPI"
"ENSG00000213064",2.23094771437351,3.36824813224644,1.20054762619126,12.5808392559016,0.00185398180101707,0.0189848688404534,"SFT2D2"
"ENSG00000197601",1.21490932290445,3.36794742455187,1.2030533264517,10.3536296353805,0.00564596122035963,0.0379633756450894,"FAR1"
"ENSG00000244260",1.8899457261717,3.36614945657231,1.34877931550216,10.050056699715,0.0065714001940297,0.0412431623507277,NA
"ENSG00000166750",7.07531323140397,3.36601009080508,1.17136790427399,9.83429876765967,0.00731996755182278,0.0439198053109367,"SLFN5"
"ENSG00000116750",5.798217482177,3.36588686603393,0.824645397329656,12.7931455200052,0.00166726159818039,0.0177566699181375,"UCHL5"
"ENSG00000163812",4.89087572230017,3.36458819644456,0.729456631949455,19.5553958303838,5.67021791384677e-05,0.00178303622099561,"ZDHHC3"
"ENSG00000138101",4.53989644922705,3.36075113467587,0.93334975646931,11.5146797829296,0.00315950505610747,0.0265159093451545,"DTNB"
"ENSG00000112139",7.03210860638738,3.36040007386336,0.726382514375065,15.2642479339659,0.000484630425402518,0.0080623501635785,"MDGA1"
"ENSG00000103194",3.49651522998042,3.35962917828917,0.857143101521804,20.5328904445315,3.47807939242046e-05,0.00120891674567922,"USP10"
"ENSG00000221926",1.06039039632143,3.35884453675167,1.16998213722144,10.703530794532,0.00473977602137526,0.034062336326586,"TRIM16"
"ENSG00000138942",4.36126252472057,3.35806809188261,1.54102141576248,9.90946574323704,0.00704996327339873,0.0428966872859662,"RNF185"
"ENSG00000113971",2.43975075559856,3.35792891430325,0.760998808983642,26.0712681647665,2.18120281704619e-06,0.000134879495128507,"NPHP3"
"ENSG00000142233",1.1037003643391,3.35399473911394,0.773249198778626,14.9475821748309,0.000567771739315666,0.00894198453015018,"NTN5"
"ENSG00000227467",3.21161977653932,3.35149596185057,1.46436192463543,11.5485952373739,0.00310637875496771,0.0261940627149867,"LINC01537"
"ENSG00000118260",4.11006577976206,3.34957407945184,1.07013528401963,9.98515061663284,0.00678816035681197,0.0419435748770636,"CREB1"
"ENSG00000167136",1.95269129613241,3.34934368877851,0.84525883257093,9.53207587845014,0.00851404659172479,0.0481165778690674,"ENDOG"
"ENSG00000247199",6.01268420456713,3.34705943581955,1.03388260658864,14.5042166473533,0.000708678688628124,0.0102910549679499,"FBXO38-DT"
"ENSG00000160683",8.6892081484347,3.34683789469293,0.725400553765794,16.3635375050875,0.000279706770279906,0.0055879096153922,"CXCR5"
"ENSG00000204843",5.32563569878786,3.34593536459043,0.750627986273293,21.1964181238153,2.49606727448487e-05,0.000943016026479824,"DCTN1"
"ENSG00000139370",2.99183687926048,3.34564570967941,0.855263878173173,9.64452814278496,0.00804854401676731,0.0466740900248,"SLC15A4"
"ENSG00000235092",5.36364882847139,3.34520980588852,0.987739604831141,10.5850629851515,0.0050290132223474,0.0352687837310062,NA
"ENSG00000255087",3.86464306686865,3.34499213247074,1.09348095428755,21.1454505794052,2.56049391458759e-05,0.000956677281342633,"LOC101929473"
"ENSG00000079332",1.69989716184069,3.3442635124574,1.04810960954819,13.7665061415792,0.00102480485407115,0.0130588950813508,"SAR1A"
"ENSG00000159140",2.5767941224684,3.34424496349781,1.02980257420736,9.95910183755353,0.00687715026318159,0.0423458337702814,"SON"
"ENSG00000137822",4.86650729292007,3.34404609812369,0.887840507975186,10.5187612630097,0.00519852352348106,0.0361224931592408,"TUBGCP4"
"ENSG00000169032",8.99672466186611,3.3430402457208,0.776690661083582,19.5626224189712,5.64976671815969e-05,0.00178303622099561,"MAP2K1"
"ENSG00000198003",2.32963354892783,3.34278778635092,0.837300820784038,12.637794740241,0.00180192927230327,0.0186927732224109,"ODAD3"
"ENSG00000102908",5.2244209917444,3.33860181556775,0.779410528939957,14.8350762453337,0.000600625994379291,0.00923439544940966,"NFAT5"
"ENSG00000001084",3.56370026507303,3.33693517667409,0.922138276233231,15.9256273911863,0.000348172087678704,0.00649676899043982,"GCLC"
"ENSG00000234312",5.59598885370466,3.33674731065671,1.08804677809067,18.6872770984535,8.75204087249438e-05,0.00244536007144965,"SAPCD2P4"
